,temp,tube
0,62.93859546310062,A1
1,64.21622009264658,B1
2,65.49384472219253,C1
3,66.77146935173849,D1
4,68.04909398128444,E1
5,69.32671861083041,F1
6,70.60434324037637,G1
7,71.88196786992232,H1
