,temp,tube
0,57.939387001481165,A1
1,59.668396220264626,A2
2,61.397405439048086,A3
3,63.126414657831546,A4
4,64.855423876615,A5
5,66.58443309539847,A6
6,68.31344231418193,A7
7,70.04245153296539,A8
