,temp,tube
0,62.996842835501354,A1
1,64.24543826923193,B1
2,65.49403370296251,C1
3,66.74262913669308,D1
4,67.99122457042367,E1
5,69.23982000415424,F1
6,70.48841543788483,G1
7,71.7370108716154,H1
