,temp,tube
0,64.2406695724371,A1
1,64.59983173719675,A2
2,64.95899390195639,A3
3,65.31815606671604,A4
4,65.6773182314757,A5
5,66.03648039623535,A6
6,66.39564256099499,A7
7,66.75480472575464,A8
