,temp,tube
0,56.892690113059615,A1
1,58.83211534938939,A2
2,60.771540585719166,A3
3,62.710965822048934,A4
4,64.65039105837872,A5
5,66.58981629470848,A6
6,68.52924153103825,A7
7,70.46866676736803,A8
