,temp,tube
0,62.76439003729969,A1
1,64.09412871919558,B1
2,65.42386740109146,C1
3,66.75360608298735,D1
4,68.08334476488324,E1
5,69.41308344677913,F1
6,70.742822128675,G1
7,72.07256081057089,H1
