,temp,tube
0,64.237142829307,A1
1,64.59690791826264,A2
2,64.9566730072183,A3
3,65.31643809617394,A4
4,65.6762031851296,A5
5,66.03596827408523,A6
6,66.39573336304089,A7
7,66.75549845199653,A8
