,temp,tube
0,62.85041675239124,A1
1,64.133834699892,B1
2,65.41725264739277,C1
3,66.70067059489354,D1
4,67.98408854239429,E1
5,69.26750648989506,F1
6,70.55092443739582,G1
7,71.83434238489659,H1
